"Jaar","Maand","Weg/knoop","Segment","Uur","Aantal voertuigen"
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",6,2142
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",7,2910
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",8,3137
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",9,2877
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",10,2738
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",11,2830
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",12,3135
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",13,3151
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",14,3164
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",15,3209
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",16,3135
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",17,3225
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",18,3275
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",19,2911
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",20,2189
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",21,1825
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",22,1558
2015,2,"R1, buitenring Antwerpen (ring 2)","van Le Grellelaan tot Antwerpen-Zuid richting Ring 2",23,1145
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",0,667
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",1,402
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",2,238
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",3,193
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",4,299
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",5,1024
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",6,2125
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",7,3099
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",8,3540
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",9,3172
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",10,3013
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",11,3112
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",12,3353
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",13,3472
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",14,3390
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",15,3620
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",16,4010
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",17,4142
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",18,4012
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",19,3088
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",20,2261
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",21,1692
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",22,1432
2015,2,"R1, binnenring Antwerpen (ring 1)","van Le Grellelaan tot Antwerpen-Centrum richting Ring 1",23,1024
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",0,746
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",1,398
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",2,241
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",3,197
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",4,329
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",5,1270
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",6,2073
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",7,3115
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",8,3095
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",9,2633
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",10,2792
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",11,2973
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",12,3322
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",13,3676
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",14,3580
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",15,3959
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",16,4543
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",17,4609
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",18,4165
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",19,3184
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",20,2402
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",21,2021
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",22,1725
2015,2,"R1, buitenring Antwerpen (ring 2)","van Merksem tot Antwerpen-Noord richting Ring 2",23,1157
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",0,632
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",1,380
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",2,226
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",3,205
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",4,265
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",5,781
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",6,2040
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",7,2910
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",8,3226
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",9,2874
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",10,2543
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",11,2570
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",12,2804
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",13,2871
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",14,2839
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",15,2809
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",16,2586
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",17,2730
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",18,2910
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",19,2693
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",20,1938
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",21,1593
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",22,1321
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Centrum tot Kol. Silvertopstraat richting Ring 2",23,990
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",0,617
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",1,373
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",2,256
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",3,262
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",4,355
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",5,1138
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",6,2909
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",7,3821
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",8,3724
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",9,3401
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",10,3303
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",11,3343
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",12,3678
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",13,3923
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",14,3787
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",15,3909
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",16,4448
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",17,4411
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",18,3980
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",19,3235
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",20,2270
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",21,1930
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",22,1561
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Noord tot Merksem richting Ring 1",23,940
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",0,1004
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",1,559
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",2,365
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",3,295
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",4,447
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",5,1695
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",6,3175
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",7,4617
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",8,4785
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",9,3909
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",10,3983
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",11,4200
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",12,4704
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",13,5107
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",14,5009
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",15,5295
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",16,5906
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",17,5938
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",18,5619
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",19,4644
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",20,3438
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",21,2855
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",22,2394
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-Oost tot Deurne richting Ring 2",23,1590
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",0,1104
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",1,642
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",2,403
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",3,405
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",4,588
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",5,2083
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",6,4537
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",7,5250
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",8,5698
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",9,5300
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",10,4946
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",11,5064
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",12,5505
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",13,5795
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",14,5519
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",15,5759
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",16,6492
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",17,6726
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",18,6174
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",19,4842
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",20,3520
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",21,2848
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",22,2471
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-Oost tot oprit Borgerhout richting Ring 1",23,1669
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",0,187
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",1,108
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",2,64
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",3,55
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",4,157
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",5,810
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",6,1410
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",7,1864
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",8,1467
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",9,1081
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",10,1002
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",11,1022
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",12,1183
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",13,1416
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",14,1193
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",15,1257
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",16,1566
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",17,1654
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",18,1446
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",19,949
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",20,677
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",21,610
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",22,447
2015,2,"R1, binnenring Antwerpen (ring 1)","van Antwerpen-West tot St. Anna/Linkeroever richting Ring 1",23,289
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",0,577
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",1,348
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",2,212
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",3,203
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",4,277
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",5,918
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",6,2375
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",7,3102
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",8,3163
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",9,2997
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",10,2689
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",11,2690
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",12,2918
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",13,3031
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",14,2906
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",15,2941
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",16,2664
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",17,2700
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",18,2866
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",19,2737
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",20,1962
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",21,1624
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",22,1286
2015,2,"R1, buitenring Antwerpen (ring 2)","van Antwerpen-West tot Linkeroever richting Ring 2",23,902
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",0,847
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",1,503
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",2,310
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",3,280
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",4,343
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",5,1033
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",6,2444
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",7,3500
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",8,3865
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",9,3420
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",10,3139
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",11,3223
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",12,3592
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",13,3666
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",14,3652
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",15,3721
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",16,3599
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",17,3741
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",18,3801
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",19,3362
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",20,2467
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",21,2048
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",22,1751
2015,2,"R1, buitenring Antwerpen (ring 2)","van Kol. Silvertopstraat tot Le Grellelaan richting Ring 2",23,1295
2015,2,"R1, binnenring Antwerpen (ring 1)","complex Merksem richting Ring 1",0,506
